RowKey,Artikel,Link,Amazon,A+,Kontrolle,K von,Fehler1,Begründung,Infobox,Priorität,BE bis,BE am,BE von,K ab,K am,K2 von,Kommentar,OPEN C. bis,C am,Case Nr.,C von,Check C,Reopen C2 am,Reopen C2 von,Check Reopen C,Sonstige Anmerkungen
Amazon Cases (NT):8009392503000964,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):691043108523908,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):5194642735894404,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):2942842922209156,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):7446442549579652,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):1816943015366532,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):6320542642737028,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):4068742829051780,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):8572342456422276,,,,,,,,,,,,,Synthetic oil mixture,,,,,,,,,,,,,
Amazon Cases (NT):409568131813252,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):4913167759183748,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):2661367945498500,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):7164967572868996,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):1535468038655876,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):6039067666026372,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):3787267852341124,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):8290867479711620,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):972518085234564,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):5476117712605060,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):3224317898919812,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):7727917526290308,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):2098417992077188,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):6602017619447684,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):4350217805762436,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):8853817433132932,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):268830643457924,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):4772430270828420,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):2520630457143172,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):7024230084513668,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):1394730550300548,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):5898330177671044,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):3646530363985796,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):8150129991356292,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):831780596879236,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):5335380224249732,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):3083580410564484,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):7587180037934980,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):1957680503721860,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):6461280131092356,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):4209480317407108,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):8713079944777604,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):550305620168580,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):5053905247539076,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):2802105433853828,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):7305705061224324,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):1676205527011204,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):6179805154381700,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):3928005340696452,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):8431604968066948,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):1113255573589892,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):5616855200960388,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):3365055387275140,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):7868655014645636,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):2239155480432516,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):6742755107803012,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):4490955294117764,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):8994554921488260,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):13743945813892,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NT):4517343573184388,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):7979949025791876,NV-AA1-12,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):661599631314820,NV-AA1-12,https://www.amazon.com.be/dp/B0D1TY8DVK,be,,,JHU,Ja,Box,"Material, Voltage, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):5165199258685316,NV-AA1-12,https://www.amazon.ca/dp/B0D1TY8DVK,ca,,,JHU,Ja,Box,"Voltage, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):2913399445000068,NV-AA1-12,https://www.amazon.com/dp/B0D1TY8DVK,com,,,JHU,Ja,Box,"Voltage, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):7416999072370564,NV-AA1-12,https://www.amazon.com.mx/dp/B0D1TY8DVK,com.mx,,,JHU,Ja,Box,"Voltage, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):1787499538157444,NV-AA1-12,https://www.amazon.co.uk/dp/B0D1TY8DVK,co.uk,,,JHU,Ja,Box,"Voltage, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):6291099165527940,NV-AA1-12,https://www.amazon.de/dp/B0D1TY8DVK,de,,,JHU,Ja,Box,"Voltage, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):4039299351842692,NV-AA1-12,https://www.amazon.es/dp/B0D1TY8DVK,es,,,JHU,Ja,Box,"Compatible Devices, Voltage, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):8542898979213188,NV-AA1-12,https://www.amazon.fr/dp/B0D1TY8DVK,fr,,,JHU,Ja,Box,"Compatible Devices, Voltage, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):380124654604164,NV-AA1-12,https://www.amazon.it/dp/B0D1TY8DVK,it,,,JHU,Ja,Box,"Voltage, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):4883724281974660,NV-AA1-12,https://www.amazon.co.jp/dp/B0D1TY8DVK,jp,,,JHU,Ja,"BP, Box",Voltage,4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):2631924468289412,NV-AA1-12,https://www.newegg.com/p/13C-0005-00355?item=9SIAADYKAH9138,newegg,,,JHU,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):7135524095659908,NV-FH2,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):1506024561446788,NV-FH2,https://www.amazon.com.be/dp/B0D1QY5S75,be,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):6009624188817284,NV-FH2,https://www.amazon.ca/dp/B0D1QY5S75,ca,,,EK,Ja,Box,Material,4,,,,,,,,,,,,,,,,
Amazon Cases (NV):3757824375132036,NV-FH2,https://www.amazon.com/dp/B0D1QY5S75,com,,,EK,Ja,Box,Material,4,,,,,,,,,,,,,,,,
Amazon Cases (NV):8261424002502532,NV-FH2,https://www.amazon.com.mx/dp/B0D1QY5S75,com.mx,,,EK,Ja,Box,Material,4,,,,,,,,,,,,,,,,
Amazon Cases (NV):943074608025476,NV-FH2,https://www.amazon.co.uk/dp/B0D1QY5S75,co.uk,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):5446674235395972,NV-FH2,https://www.amazon.de/dp/B0D1QY5S75,de,,,EK,Ja,Box,Material,4,,,,,,,,,,,,,,,,
Amazon Cases (NV):3194874421710724,NV-FH2,https://www.amazon.es/dp/B0D1QY5S75,es,,,EK,Ja,Box,Material,4,,,,,,,,,,,,,,,,
Amazon Cases (NV):7698474049081220,NV-FH2,https://www.amazon.fr/dp/B0D1QY5S75,fr,,,EK,Ja,Box,Material,4,,,,,,,,,,,,,,,,
Amazon Cases (NV):2068974514868100,NV-FH2,https://www.amazon.it/dp/B0D1QY5S75,it,,,DM,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):6572574142238596,NV-FH2,https://www.amazon.co.jp/dp/B0D1QY5S75,jp,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):4320774328553348,NV-FH2,https://www.newegg.com/p/13C-0005-00350?item=9SIAADYKAH8989,newegg,,,JHU,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):8824373955923844,NV-FM1,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):239387166248836,NV-FM1,https://amazon.com.be/dp/B0D2HGFL56,be,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):4742986793619332,NV-FM1,https://amazon.ca/dp/B0D2HGFL56,ca,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):2491186979934084,NV-FM1,https://amazon.com/dp/B0D2HGFL56,com,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):6994786607304580,NV-FM1,https://amazon.com.mx/dp/B0D2HGFL56,com.mx,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):1365287073091460,NV-FM1,https://amazon.co.uk/dp/B0D2HGFL56,co.uk,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):5868886700461956,NV-FM1,https://amazon.de/dp/B0D2HGFL56,de,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):3617086886776708,NV-FM1,https://amazon.es/dp/B0D2HGFL56,es,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):8120686514147204,NV-FM1,https://amazon.fr/dp/B0D2HGFL56,fr,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):802337119670148,NV-FM1,https://amazon.it/dp/B0D2HGFL56,it,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):5305936747040644,NV-FM1,https://amazon.co.jp/dp/B0D2HGFL56,jp,,,EK,Ja,BP,,5,,,,,,,,,,,,,,,,
Amazon Cases (NV):3054136933355396,NV-FM1,https://www.newegg.com/p/10M-00PW-00001?item=9SIAADYKAH9021,newegg,,,JHU,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):7557736560725892,NV-FS1,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):1928237026512772,NV-FS1,https://www.amazon.com.au/dp/B0D179T54Q,au,,,EK,Ja,"BP, Box","Wattage, Cooling Method",5,,,,,,,,,,,,,,,,
Amazon Cases (NV):6431836653883268,NV-FS1,https://www.amazon.com.be/dp/B0D179T54Q,be,,,EK,Ja,Box,"Material, Wattage, RPM",4,,,,,,,,,,,,,,,,
Amazon Cases (NV):4180036840198020,NV-FS1,https://www.amazon.ca/dp/B0D179T54Q,ca,,,EK,Ja,Box,"Material, Wattage, RPM",4,,,,,,,,,,,,,,,,
Amazon Cases (NV):8683636467568516,NV-FS1,https://www.amazon.com/dp/B0D179T54Q,com,,,EK,Ja,Box,"Material, Wattage",4,,,,,,,,,,,,,,,,
Amazon Cases (NV):520862142959492,NV-FS1,https://www.amazon.com.mx/dp/B0D179T54Q,com.mx,,,EK,Ja,Box,"Material, Wattage",4,,,,,,,,,,,,,,,,
Amazon Cases (NV):5024461770329988,NV-FS1,https://www.amazon.co.uk/dp/B0D179T54Q,co.uk,,,SM,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):2772661956644740,NV-FS1,https://www.amazon.de/dp/B0D179T54Q,de,,,SM,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):7276261584015236,NV-FS1,https://www.amazon.es/dp/B0D179T54Q,es,,,SM,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):1646762049802116,NV-FS1,https://www.amazon.fr/dp/B0D179T54Q,fr,,,SM,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):6150361677172612,NV-FS1,https://www.amazon.it/dp/B0D179T54Q,it,,,SM,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):3898561863487364,NV-FS1,https://www.amazon.co.jp/dp/B0D179T54Q,jp,,,EK,Ja,BP,,5,,,,,,,,,,,,,,,,
Amazon Cases (NV):8402161490857860,NV-FS1,https://www.amazon.nl/dp/B0D179T54Q,nl,,,SM,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):1083812096380804,NV-FS1,https://www.amazon.sg/dp/B0D179T54Q,sg,,,EK,Ja,Box,"Material, Wattage",4,,,,,,,,,,,,,,,,
Amazon Cases (NV):5587411723751300,NV-FS1,https://www.amazon.se/dp/B0D179T54Q,se,,,SM,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):3335611910066052,NV-FS1,https://www.amazon.com.tr/dp/B0D179T54Q,tr,,,EK,Ja,Box,Wattage,4,,,,,,,,,,,,,,,,
Amazon Cases (NV):7839211537436548,NV-FS1,https://www.amazon.pl/dp/B0D179T54Q,pl,,,SM,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):2209712003223428,NV-FS1,https://www.newegg.com/p/0ZK-01MP-00012?item=9SIAADYKAH9158,newegg,,,JHU,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):6713311630593924,NV-FS2,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):4461511816908676,NV-FS2,https://www.amazon.com.au/dp/B0D1QKG8NN,au,,,EK,Ja,BP,,5,,,,,,,,,,,,,,,,
Amazon Cases (NV):8965111444279172,NV-FS2,https://www.amazon.com.be/dp/B0D1QKG8NN,be,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):63465305804676,NV-FS2,https://www.amazon.ca/dp/B0D1QKG8NN,ca,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):4567064933175172,NV-FS2,https://www.amazon.com/dp/B0D1QKG8NN,com,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):2315265119489924,NV-FS2,https://www.amazon.com.mx/dp/B0D1QKG8NN,com.mx,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):6818864746860420,NV-FS2,https://www.amazon.co.uk/dp/B0D1QKG8NN,co.uk,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):1189365212647300,NV-FS2,https://www.amazon.de/dp/B0D1QKG8NN,de,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):5692964840017796,NV-FS2,https://www.amazon.es/dp/B0D1QKG8NN,es,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):3441165026332548,NV-FS2,https://www.amazon.fr/dp/B0D1QKG8NN,fr,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):7944764653703044,NV-FS2,https://www.amazon.it/dp/B0D1QKG8NN,it,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):626415259225988,NV-FS2,https://www.amazon.co.jp/dp/B0D1QKG8NN,jp,,,EK,Ja,BP,,5,,,,,,,,,,,,,,,,
Amazon Cases (NV):5130014886596484,NV-FS2,https://www.amazon.nl/dp/B0D1QKG8NN,nl,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):2878215072911236,NV-FS2,https://www.amazon.sg/dp/B0D1QKG8NN,sg,,,EK,Ja,Box,Material,4,,,,,,,,,,,,,,,,
Amazon Cases (NV):7381814700281732,NV-FS2,https://www.amazon.se/dp/B0D1QKG8NN,se,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):1752315166068612,NV-FS2,https://www.amazon.com.tr/dp/B0D1QKG8NN,tr,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):6255914793439108,NV-FS2,https://www.amazon.pl/dp/B0D1QKG8NN,pl,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):4004114979753860,NV-FS2,https://www.newegg.com/p/0ZK-01MP-00013?item=9SIAADYKAH9168,newegg,,,JHU,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):8507714607124356,NV-MPG1-12.black,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):344940282515332,NV-MPG1-12.black,https://www.amazon.com.be/dp/B0D1R7CX3W,be,,,JHU,Ja,Box,"Material, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):4848539909885828,NV-MPG1-12.black,https://www.amazon.ca/dp/B0D1R7CX3W,ca,,,DM,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):2596740096200580,NV-MPG1-12.black,https://www.amazon.com/dp/B0D1R7CX3W,com,,,JHU,Ja,Box,Material,4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):7100339723571076,NV-MPG1-12.black,https://www.amazon.com.mx/dp/B0D1R7CX3W,com.mx,,,JHU,Ja,Box,"Cooling Method, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):1470840189357956,NV-MPG1-12.black,https://www.amazon.co.uk/dp/B0D1R7CX3W,co.uk,,,JHU,Ja,Box,"Cooling Method, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):5974439816728452,NV-MPG1-12.black,https://www.amazon.de/dp/B0D1R7CX3W,de,,,JHU,Ja,Box,"Material, Cooling Method",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):3722640003043204,NV-MPG1-12.black,https://www.amazon.es/dp/B0D1R7CX3W,es,,,JHU,Ja,Box,"Cooling Method, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):8226239630413700,NV-MPG1-12.black,https://www.amazon.fr/dp/B0D1R7CX3W,fr,,,JHU,Ja,Box,"Cooling Method, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):907890235936644,NV-MPG1-12.black,https://www.amazon.it/dp/B0D1R7CX3W,it,,,JHU,Ja,Box,"Cooling Method, Power connector type",4,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):5411489863307140,NV-MPG1-12.black,https://www.amazon.co.jp/dp/B0D1R7CX3W,jp,,,JHU,Ja,"BP, Box",Compatible Devices,5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):3159690049621892,NV-MPG1-12.black,https://www.newegg.com/p/13C-0005-00352?item=9SIAADYKAH9091,newegg,,,JHU,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):7663289676992388,NV-MPG1-12.brown,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):2033790142779268,NV-MPG1-12.brown,https://www.amazon.com.be/dp/B0D1R3VNWC,be,,,JHU,Ja,"KI F, Box","Noise Level, Cooling Method, Voltage",5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):6537389770149764,NV-MPG1-12.brown,https://www.amazon.ca/dp/B0D1R3VNWC,ca,,,JHU,Ja,"KI F, Box","Noise Level, Cooling Method, Voltage",5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):4285589956464516,NV-MPG1-12.brown,https://www.amazon.com/dp/B0D1R3VNWC,com,,,JHU,Ja,"KI F, Box","Noise Level, Compatible Devices, Voltage",5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):8789189583835012,NV-MPG1-12.brown,https://www.amazon.com.mx/dp/B0D1R3VNWC,com.mx,,,JHU,Ja,"KI F, Box","Noise Level, Cooling Method, Voltage, Power connector type",5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):204202794160004,NV-MPG1-12.brown,https://www.amazon.co.uk/dp/B0D1R3VNWC,co.uk,,,JHU,Ja,"KI F, Box","Wattage, Noise Level, Cooling Method, Voltage, Power connector type",5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):4707802421530500,NV-MPG1-12.brown,https://www.amazon.de/dp/B0D1R3VNWC,de,,,JHU,Ja,"KI F, Box","Noise Level, Cooling Method, Compatible Devices, Voltage",5,,,DM,,,DM,"KI F, Box",,,,,,,,,
Amazon Cases (NV):2456002607845252,NV-MPG1-12.brown,https://www.amazon.es/dp/B0D1R3VNWC,es,,,JHU,Ja,"KI F, Box","Noise Level, Cooling Method, Voltage, Power connector type",5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):6959602235215748,NV-MPG1-12.brown,https://www.amazon.fr/dp/B0D1R3VNWC,fr,,,JHU,Ja,"KI F, Box","Noise Level, Cooling Method, Voltage, Power connector type",5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):1330102701002628,NV-MPG1-12.brown,https://www.amazon.it/dp/B0D1R3VNWC,it,,,JHU,Ja,"KI F, Box","Noise Level, Cooling Method, Voltage",5,,,DM,,,DM,"KI F, Box",,,,,,,,,
Amazon Cases (NV):5833702328373124,NV-MPG1-12.brown,https://www.amazon.co.jp/dp/B0D1R3VNWC,jp,,,JHU,Ja,"BP, Box","Noise Level, Compatible Devices, Voltage",5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):3581902514687876,NV-MPG1-12.brown,https://www.newegg.com/p/13C-0005-00351?item=9SIAADYKAH9058,newegg,,,JHU,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):8085502142058372,NV-MPP1.black Sx4,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):767152747581316,NV-MPP1.black Sx4,https://www.amazon.com.be/dp/B0D1TWF47X,be,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):5270752374951812,NV-MPP1.black Sx4,https://www.amazon.ca/dp/B0D1TWF47X,ca,,,EK,Ja,T,,5,,,,,,,,,,,,,,,,
Amazon Cases (NV):3018952561266564,NV-MPP1.black Sx4,https://www.amazon.com/dp/B0D1TWF47X,com,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):7522552188637060,NV-MPP1.black Sx4,https://www.amazon.com.mx/dp/B0D1TWF47X,com.mx,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):1893052654423940,NV-MPP1.black Sx4,https://www.amazon.co.uk/dp/B0D1TWF47X,co.uk,,,EK,Ja,Box,Material,3,,,,,,,,,,,,,,,,
Amazon Cases (NV):6396652281794436,NV-MPP1.black Sx4,https://www.amazon.de/dp/B0D1TWF47X,de,,,EK,Ja,Box,Material,3,,,,,,,,,,,,,,,,
Amazon Cases (NV):4144852468109188,NV-MPP1.black Sx4,https://www.amazon.es/dp/B0D1TWF47X,es,,,EK,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):8648452095479684,NV-MPP1.black Sx4,https://www.amazon.fr/dp/B0D1TWF47X,fr,,,EK,Ja,Box,"Material, Power connector type",3,,,,,,,,,,,,,,,,
Amazon Cases (NV):485677770870660,NV-MPP1.black Sx4,https://www.amazon.it/dp/B0D1TWF47X,it,,,EK,Ja,Box,Material,3,,,,,,,,,,,,,,,,
Amazon Cases (NV):4989277398241156,NV-MPP1.black Sx4,https://www.amazon.co.jp/dp/B0D1TWF47X,jp,,,EK,Ja,BP,,5,,,,,,,,,,,,,,,,
Amazon Cases (NV):2737477584555908,NV-MPP1.black Sx4,https://www.newegg.com/p/13C-0005-00354?item=9SIAADYKAH9102,newegg,,,JHU,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):7241077211926404,NV-MPP1.brown Sx4,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):1611577677713284,NV-MPP1.brown Sx4,https://www.amazon.com.be/dp/B0D1V1PFSR,be,,,JHU,Ja,Box,Cooling Method,5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):6115177305083780,NV-MPP1.brown Sx4,https://www.amazon.ca/dp/B0D1V1PFSR,ca,,,JHU,Ja,Box,Cooling Method,5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):3863377491398532,NV-MPP1.brown Sx4,https://www.amazon.com/dp/B0D1V1PFSR,com,,,JHU,Ja,Box,Cooling Method,5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):8366977118769028,NV-MPP1.brown Sx4,https://www.amazon.com.mx/dp/B0D1V1PFSR,com.mx,,,JHU,Ja,Box,Cooling Method,5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):1048627724291972,NV-MPP1.brown Sx4,https://www.amazon.co.uk/dp/B0D1V1PFSR,co.uk,,,JHU,Ja,Box,Cooling Method,5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):5552227351662468,NV-MPP1.brown Sx4,https://www.amazon.de/dp/B0D1V1PFSR,de,,,JHU,Ja,Box,Cooling Method,5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):3300427537977220,NV-MPP1.brown Sx4,https://www.amazon.es/dp/B0D1V1PFSR,es,,,JHU,Ja,Box,Cooling Method,5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):7804027165347716,NV-MPP1.brown Sx4,https://www.amazon.fr/dp/B0D1V1PFSR,fr,,,JHU,Ja,Box,Cooling Method,5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):2174527631134596,NV-MPP1.brown Sx4,https://www.amazon.it/dp/B0D1V1PFSR,it,,,JHU,Ja,Box,Cooling Method,5,,,DM,,,DM,Box,,,,,,,,,
Amazon Cases (NV):6678127258505092,NV-MPP1.brown Sx4,https://www.amazon.co.jp/dp/B0D1V1PFSR,jp,,,JHU,Ja,"BP, Box","Wattage, Voltage",5,,,DM,,,DM,BP,,,,,,,,,
Amazon Cases (NV):4426327444819844,NV-MPP1.brown Sx4,https://www.newegg.com/p/13C-0005-00353?item=9SIAADYKAH9092,newegg,,,JHU,Nein,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):8929927072190340,NV-PS1,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Cases (NV):133834049982340,NV-PS1,https://www.amazon.com.be/dp/B0D1R5PBXF,be,,,DM,Ja,"Box, Kom.",Voltage,4,,,,,,,,,,,,,,,,"connector type, Ampere //10.07.2025 DM"
Amazon Cases (NV):4637433677352836,NV-PS1,https://www.amazon.ca/dp/B0D1R5PBXF,ca,,,DM,Ja,"Box, Kom.",Voltage,4,,,,,,,,,,,,,,,,"connector type, Ampere //10.07.2025 DM"
